user_id,abone,satis,churn,timestamp,event_name,session_id,device,page_url,channel,location
user_381,False,False,True,2025-04-06 13:49:19,login,session_4041,tablet,home,organic,Izmir
user_256,False,True,False,2025-04-06 13:53:58,payment,session_8745,mobile,product,referral,Antalya
user_145,False,False,False,2025-04-06 14:00:34,page_view,session_3623,desktop,register,direct,Izmir
user_120,True,True,False,2025-04-06 14:32:00,payment,session_2281,desktop,payment,direct,Bursa
user_66,False,False,False,2025-04-06 14:41:12,page_view,session_7295,tablet,checkout,direct,Ankara
user_3,True,True,True,2025-04-06 15:41:22,search,session_2159,mobile,confirmation,referral,Bursa
user_366,False,True,True,2025-04-06 16:04:02,register,session_4666,desktop,home,referral,Ankara
user_495,True,True,True,2025-04-06 16:14:32,search,session_2009,mobile,login,social,Konya
user_351,False,False,True,2025-04-06 16:40:18,page_view,session_4262,tablet,login,referral,Ankara
user_85,False,False,False,2025-04-06 16:49:04,page_view,session_9370,mobile,register,organic,Izmir
user_293,False,True,True,2025-04-06 16:50:22,search,session_8035,mobile,register,organic,Konya
user_51,True,True,False,2025-04-06 16:53:33,add_to_cart,session_4331,desktop,payment,email,Izmir
user_155,False,True,False,2025-04-06 17:35:22,login,session_3866,tablet,cart,organic,Gaziantep
user_324,True,True,False,2025-04-06 17:41:38,payment,session_6344,mobile,login,direct,Antalya
user_388,True,True,False,2025-04-06 17:43:23,page_view,session_4661,desktop,confirmation,direct,Gaziantep
user_231,False,False,False,2025-04-06 17:43:25,add_to_cart,session_8828,tablet,checkout,paid,Adana
user_102,False,True,False,2025-04-06 17:48:36,register,session_1702,desktop,cart,direct,Antalya
user_159,False,False,True,2025-04-06 18:05:27,login,session_3947,mobile,cart,organic,Izmir
user_392,False,True,True,2025-04-06 18:29:31,payment,session_2257,desktop,payment,paid,Ankara
user_313,True,True,True,2025-04-06 18:45:11,add_to_cart,session_6301,desktop,product,referral,Konya
user_116,True,True,True,2025-04-06 19:23:49,page_view,session_2393,tablet,register,referral,Ankara
user_24,True,True,False,2025-04-06 19:32:42,checkout_start,session_9368,tablet,register,paid,Istanbul
user_366,False,True,True,2025-04-06 20:10:39,add_to_cart,session_3557,desktop,payment,direct,Bursa
user_289,False,True,True,2025-04-06 20:13:23,checkout_start,session_1598,tablet,payment,paid,Konya
user_109,False,True,False,2025-04-06 20:27:08,payment,session_3794,desktop,product,paid,Ankara
user_251,False,True,True,2025-04-06 20:30:40,login,session_1078,desktop,product,referral,Istanbul
user_26,False,False,False,2025-04-06 20:30:48,checkout_start,session_9276,mobile,checkout,direct,Gaziantep
user_449,True,True,False,2025-04-06 20:52:19,search,session_5435,desktop,confirmation,referral,Istanbul
user_456,True,False,True,2025-04-06 21:41:04,search,session_7124,desktop,register,social,Istanbul
user_69,False,True,False,2025-04-06 21:48:29,login,session_4113,desktop,login,direct,Ankara
user_246,True,True,False,2025-04-06 22:16:26,checkout_start,session_1893,desktop,register,organic,Konya
user_271,False,True,True,2025-04-06 22:22:40,add_to_cart,session_7064,mobile,login,referral,Gaziantep
user_114,False,False,True,2025-04-06 22:37:15,search,session_6848,tablet,cart,paid,Antalya
user_170,False,True,False,2025-04-06 22:41:26,register,session_2050,mobile,register,paid,Adana
user_230,True,True,False,2025-04-06 22:52:26,payment,session_8576,tablet,login,referral,Gaziantep
user_245,False,False,False,2025-04-06 23:07:02,add_to_cart,session_5918,desktop,cart,paid,Gaziantep
user_324,True,True,False,2025-04-06 23:09:30,search,session_3875,tablet,register,referral,Izmir
user_355,True,True,False,2025-04-06 23:09:41,add_to_cart,session_8474,mobile,checkout,organic,Ankara
user_386,False,True,True,2025-04-06 23:31:37,add_to_cart,session_9197,tablet,payment,social,Adana
user_423,True,False,True,2025-04-06 23:46:50,checkout_start,session_3528,mobile,home,referral,Izmir
user_414,True,True,True,2025-04-06 23:55:53,checkout_start,session_8057,mobile,register,paid,Izmir
user_31,False,False,False,2025-04-06 23:57:13,search,session_4442,mobile,register,email,Gaziantep
user_285,False,False,True,2025-04-07 00:12:14,register,session_9483,mobile,payment,paid,Ankara
user_398,False,True,False,2025-04-07 00:12:25,checkout_start,session_9579,desktop,product,direct,Gaziantep
user_390,True,True,False,2025-04-07 00:14:05,checkout_start,session_5827,tablet,product,email,Konya
user_187,True,False,True,2025-04-07 00:25:07,payment,session_3198,tablet,cart,referral,Konya
user_485,False,True,True,2025-04-07 00:44:28,checkout_start,session_2382,mobile,cart,email,Ankara
user_213,True,False,True,2025-04-07 00:53:37,search,session_2695,desktop,payment,social,Gaziantep
user_168,True,True,False,2025-04-07 01:18:16,page_view,session_1376,tablet,register,paid,Izmir
user_32,False,False,False,2025-04-07 01:20:52,payment,session_9637,tablet,login,organic,Konya
user_200,True,False,False,2025-04-07 01:36:03,page_view,session_8564,mobile,login,organic,Konya
user_23,False,False,False,2025-04-07 02:23:33,add_to_cart,session_2695,tablet,checkout,referral,Konya
user_476,False,True,False,2025-04-07 02:24:30,search,session_6416,mobile,register,paid,Izmir
user_131,False,True,True,2025-04-07 02:26:31,search,session_7754,tablet,home,referral,Izmir
user_21,True,True,False,2025-04-07 02:29:58,register,session_3081,tablet,home,direct,Gaziantep
user_99,True,True,True,2025-04-07 02:46:36,checkout_start,session_7725,mobile,checkout,direct,Bursa
user_96,True,False,True,2025-04-07 02:52:24,search,session_3953,desktop,payment,direct,Adana
user_186,True,False,False,2025-04-07 03:09:42,payment,session_7533,tablet,cart,direct,Konya
user_204,True,False,False,2025-04-07 04:09:41,checkout_start,session_1114,tablet,register,direct,Izmir
user_118,True,True,False,2025-04-07 04:32:43,search,session_4466,desktop,checkout,organic,Konya
user_237,True,True,True,2025-04-07 04:42:17,login,session_3865,tablet,confirmation,direct,Izmir
user_466,False,True,True,2025-04-07 04:50:24,add_to_cart,session_7687,mobile,checkout,referral,Gaziantep
user_82,True,True,False,2025-04-07 04:51:23,register,session_7980,mobile,register,email,Konya
user_182,False,True,True,2025-04-07 05:02:23,checkout_start,session_5243,tablet,cart,social,Bursa
user_19,True,True,False,2025-04-07 05:23:55,checkout_start,session_7988,mobile,checkout,email,Konya
user_100,False,True,False,2025-04-07 05:36:04,login,session_2037,tablet,payment,email,Istanbul
user_341,False,True,False,2025-04-07 05:37:50,search,session_2584,tablet,cart,paid,Bursa
user_248,False,False,False,2025-04-07 05:40:15,add_to_cart,session_9701,desktop,payment,direct,Izmir
user_192,False,False,True,2025-04-07 06:19:50,payment,session_7636,desktop,cart,email,Izmir
user_496,False,True,False,2025-04-07 06:20:19,payment,session_9194,desktop,confirmation,email,Antalya
user_364,True,True,False,2025-04-07 06:35:24,register,session_7713,desktop,confirmation,email,Antalya
user_207,True,True,True,2025-04-07 07:00:02,search,session_2771,tablet,register,paid,Istanbul
user_209,True,True,True,2025-04-07 07:17:04,search,session_4063,desktop,home,email,Izmir
user_376,True,False,False,2025-04-07 07:28:11,login,session_4667,mobile,payment,organic,Adana
user_186,True,False,False,2025-04-07 07:37:58,payment,session_1302,tablet,checkout,organic,Gaziantep
user_296,False,True,True,2025-04-07 07:51:40,payment,session_2267,mobile,login,paid,Adana
user_383,False,True,True,2025-04-07 08:04:29,payment,session_5423,mobile,home,social,Ankara
user_500,False,True,True,2025-04-07 08:23:58,search,session_9391,tablet,home,organic,Adana
user_4,True,True,True,2025-04-07 08:29:37,payment,session_2905,tablet,payment,direct,Adana
user_123,False,False,False,2025-04-07 08:33:30,search,session_8875,desktop,payment,referral,Ankara
user_368,False,False,False,2025-04-07 08:42:54,register,session_5283,tablet,payment,email,Gaziantep
user_97,False,True,True,2025-04-07 09:23:23,login,session_8778,desktop,payment,social,Antalya
user_210,True,True,True,2025-04-07 09:27:10,payment,session_1183,desktop,payment,paid,Bursa
user_31,False,False,False,2025-04-07 09:33:36,login,session_2287,desktop,checkout,social,Gaziantep
user_167,True,True,True,2025-04-07 09:39:12,add_to_cart,session_5292,mobile,checkout,paid,Bursa
user_29,True,True,True,2025-04-07 09:48:09,page_view,session_5176,tablet,login,email,Ankara
user_368,False,False,False,2025-04-07 10:14:02,register,session_8233,desktop,cart,referral,Antalya
user_296,False,True,True,2025-04-07 10:16:50,page_view,session_2493,mobile,login,email,Konya
user_13,True,False,False,2025-04-07 10:17:27,add_to_cart,session_6957,mobile,register,paid,Adana
user_422,True,False,True,2025-04-07 10:20:06,payment,session_7231,mobile,checkout,referral,Istanbul
user_256,False,True,False,2025-04-07 10:22:43,add_to_cart,session_7574,tablet,product,social,Gaziantep
user_273,True,False,False,2025-04-07 10:23:31,search,session_3798,tablet,cart,organic,Konya
user_302,True,False,False,2025-04-07 10:30:26,search,session_7895,desktop,register,direct,Adana
user_243,False,False,True,2025-04-07 10:50:30,search,session_8818,tablet,register,referral,Adana
user_100,False,True,False,2025-04-07 10:52:58,search,session_9955,desktop,checkout,referral,Bursa
user_287,False,True,False,2025-04-07 10:54:31,search,session_7884,tablet,checkout,email,Izmir
user_401,True,True,True,2025-04-07 11:00:49,login,session_6108,mobile,confirmation,paid,Gaziantep
user_371,False,False,True,2025-04-07 11:07:19,page_view,session_6286,tablet,product,social,Bursa
user_13,True,False,False,2025-04-07 11:11:30,checkout_start,session_6449,desktop,register,referral,Ankara
user_339,False,False,True,2025-04-07 11:15:49,checkout_start,session_1173,desktop,checkout,paid,Antalya
user_403,False,False,True,2025-04-07 11:20:01,page_view,session_6718,mobile,payment,social,Istanbul
user_280,True,False,False,2025-04-07 11:34:39,payment,session_1302,desktop,payment,organic,Ankara
user_36,False,True,True,2025-04-07 12:16:21,login,session_1394,mobile,register,direct,Izmir
user_496,False,True,False,2025-04-07 12:29:46,checkout_start,session_5685,mobile,product,email,Izmir
user_264,False,False,True,2025-04-07 12:43:01,payment,session_5718,tablet,confirmation,paid,Konya
user_255,False,False,True,2025-04-07 14:13:17,login,session_7591,mobile,confirmation,email,Izmir
user_18,False,True,False,2025-04-07 14:30:50,add_to_cart,session_9229,desktop,register,email,Konya
user_283,True,True,True,2025-04-07 15:00:55,register,session_3324,mobile,checkout,direct,Adana
user_408,True,False,False,2025-04-07 15:02:46,page_view,session_7609,desktop,register,referral,Gaziantep
user_152,False,False,False,2025-04-07 15:04:55,payment,session_4407,desktop,payment,email,Ankara
user_415,False,False,True,2025-04-07 15:22:07,search,session_2843,mobile,checkout,referral,Gaziantep
user_256,False,True,False,2025-04-07 15:23:01,add_to_cart,session_3452,tablet,payment,referral,Adana
user_44,False,True,False,2025-04-07 15:29:02,search,session_8832,desktop,home,email,Istanbul
user_244,True,True,False,2025-04-07 15:33:28,page_view,session_6369,desktop,checkout,direct,Izmir
user_157,False,True,True,2025-04-07 15:34:21,login,session_1629,tablet,home,paid,Antalya
user_93,True,True,False,2025-04-07 15:44:04,checkout_start,session_8955,mobile,payment,referral,Ankara
user_320,False,False,False,2025-04-07 15:59:35,payment,session_5102,tablet,register,referral,Gaziantep
user_219,False,False,True,2025-04-07 16:02:22,login,session_4819,desktop,checkout,social,Antalya
user_293,False,True,True,2025-04-07 16:08:11,register,session_1690,mobile,register,organic,Gaziantep
user_333,False,False,False,2025-04-07 16:11:49,payment,session_2641,tablet,register,social,Ankara
user_177,True,True,False,2025-04-07 16:16:44,add_to_cart,session_1620,tablet,payment,email,Adana
user_9,True,True,False,2025-04-07 16:41:15,payment,session_7747,mobile,confirmation,direct,Adana
user_215,False,True,True,2025-04-07 16:47:51,page_view,session_5447,desktop,product,organic,Konya
user_83,False,True,False,2025-04-07 16:49:11,login,session_6686,tablet,confirmation,email,Bursa
user_293,False,True,True,2025-04-07 17:08:07,payment,session_5299,desktop,cart,social,Adana
user_394,False,True,True,2025-04-07 17:30:51,register,session_5408,mobile,home,email,Izmir
user_50,False,False,False,2025-04-07 17:50:53,search,session_7794,tablet,confirmation,paid,Gaziantep
user_30,False,False,True,2025-04-07 17:51:21,page_view,session_2210,tablet,home,paid,Konya
user_114,False,False,True,2025-04-07 18:17:33,login,session_8282,desktop,cart,direct,Antalya
user_120,True,True,False,2025-04-07 18:21:41,payment,session_1951,desktop,register,direct,Ankara
user_258,False,True,False,2025-04-07 18:48:35,page_view,session_9065,tablet,register,direct,Adana
user_285,False,False,True,2025-04-07 19:02:06,search,session_9182,mobile,cart,social,Konya
user_305,True,False,False,2025-04-07 19:24:45,register,session_8610,mobile,checkout,direct,Bursa
user_243,False,False,True,2025-04-07 19:33:52,login,session_2014,mobile,cart,social,Ankara
user_240,True,False,False,2025-04-07 19:36:53,payment,session_8601,mobile,home,direct,Istanbul
user_105,False,False,True,2025-04-07 20:08:55,search,session_8876,desktop,payment,paid,Ankara
user_33,True,False,False,2025-04-07 20:15:23,checkout_start,session_3140,desktop,login,direct,Ankara
user_450,False,False,False,2025-04-07 20:19:25,login,session_7099,tablet,login,paid,Antalya
user_164,False,True,True,2025-04-07 20:46:56,register,session_2251,desktop,payment,email,Gaziantep
user_252,False,True,False,2025-04-07 21:34:42,add_to_cart,session_1186,desktop,product,referral,Bursa
user_401,True,True,True,2025-04-07 22:08:38,register,session_1040,mobile,home,social,Adana
user_296,False,True,True,2025-04-07 22:41:06,search,session_3454,desktop,home,direct,Izmir
user_319,False,False,False,2025-04-07 23:21:28,checkout_start,session_6374,tablet,product,paid,Adana
user_167,True,True,True,2025-04-07 23:46:35,payment,session_5766,desktop,confirmation,email,Gaziantep
user_151,False,False,True,2025-04-08 01:08:32,checkout_start,session_9198,tablet,confirmation,organic,Ankara
user_20,False,False,True,2025-04-08 01:11:21,checkout_start,session_9665,mobile,confirmation,paid,Izmir
user_149,False,False,True,2025-04-08 01:22:43,page_view,session_2516,mobile,payment,paid,Konya
user_478,False,True,True,2025-04-08 01:30:43,checkout_start,session_3903,tablet,product,direct,Konya
user_13,True,False,False,2025-04-08 02:06:41,checkout_start,session_7972,tablet,confirmation,social,Gaziantep
user_158,True,False,True,2025-04-08 02:16:04,checkout_start,session_3455,desktop,register,social,Bursa
user_323,False,False,True,2025-04-08 02:47:22,checkout_start,session_1898,mobile,home,direct,Ankara
user_136,True,True,False,2025-04-08 03:16:38,register,session_6011,mobile,payment,email,Izmir
user_339,False,False,True,2025-04-08 03:26:35,add_to_cart,session_2284,mobile,checkout,direct,Antalya
user_201,True,False,True,2025-04-08 03:45:32,payment,session_4638,mobile,home,paid,Ankara
user_478,False,True,True,2025-04-08 04:53:33,login,session_4173,tablet,register,organic,Gaziantep
user_421,False,False,False,2025-04-08 04:53:52,payment,session_1862,desktop,cart,direct,Bursa
user_130,False,True,False,2025-04-08 05:21:39,add_to_cart,session_5414,mobile,product,direct,Istanbul
user_257,True,False,True,2025-04-08 05:25:49,search,session_8540,tablet,register,paid,Antalya
user_2,False,False,True,2025-04-08 05:33:20,add_to_cart,session_7683,tablet,checkout,social,Istanbul
user_279,True,True,False,2025-04-08 06:06:33,checkout_start,session_6676,mobile,cart,paid,Adana
user_43,True,True,False,2025-04-08 06:48:00,checkout_start,session_1384,tablet,product,social,Istanbul
user_7,False,True,True,2025-04-08 06:50:21,page_view,session_2764,tablet,cart,paid,Bursa
user_382,True,True,True,2025-04-08 06:56:35,checkout_start,session_3999,desktop,home,email,Istanbul
user_138,True,True,True,2025-04-08 06:58:43,login,session_1446,tablet,payment,email,Istanbul
user_403,False,False,True,2025-04-08 07:02:27,page_view,session_1625,mobile,payment,paid,Gaziantep
user_486,True,True,True,2025-04-08 07:09:49,payment,session_2094,tablet,register,email,Istanbul
user_245,False,False,False,2025-04-08 07:11:05,page_view,session_8926,desktop,product,direct,Ankara
user_112,False,False,False,2025-04-08 07:14:33,page_view,session_8855,mobile,payment,paid,Gaziantep
user_248,False,False,False,2025-04-08 07:14:49,login,session_3840,mobile,checkout,organic,Konya
user_45,True,True,False,2025-04-08 07:20:29,payment,session_9624,tablet,register,email,Gaziantep
user_489,True,False,False,2025-04-08 07:34:57,login,session_4991,desktop,register,referral,Istanbul
user_212,True,False,False,2025-04-08 07:36:00,payment,session_7534,tablet,product,social,Bursa
user_403,False,False,True,2025-04-08 07:36:14,login,session_1985,mobile,home,paid,Antalya
user_349,True,True,True,2025-04-08 07:41:48,add_to_cart,session_2131,desktop,payment,referral,Antalya
user_120,True,True,False,2025-04-08 07:44:54,register,session_5223,desktop,home,social,Bursa
user_487,True,False,True,2025-04-08 07:48:59,login,session_9678,mobile,register,paid,Bursa
user_193,True,False,True,2025-04-08 07:50:54,add_to_cart,session_8552,tablet,cart,social,Izmir
user_311,True,False,True,2025-04-08 07:53:30,page_view,session_5787,desktop,payment,email,Adana
user_361,False,False,False,2025-04-08 08:13:08,page_view,session_3438,tablet,home,email,Istanbul
user_250,False,True,True,2025-04-08 08:17:04,login,session_4390,desktop,cart,social,Antalya
user_47,False,False,True,2025-04-08 08:24:04,page_view,session_7296,tablet,register,direct,Bursa
user_283,True,True,True,2025-04-08 08:48:49,add_to_cart,session_4861,mobile,product,paid,Antalya
user_186,True,False,False,2025-04-08 08:49:55,page_view,session_1586,mobile,product,social,Konya
user_46,False,False,True,2025-04-08 08:55:08,register,session_2102,mobile,cart,social,Adana
user_253,False,True,False,2025-04-08 09:08:31,page_view,session_9924,tablet,register,social,Bursa
user_309,True,False,False,2025-04-08 09:54:49,payment,session_2303,mobile,home,direct,Izmir
user_124,False,False,False,2025-04-08 10:27:26,checkout_start,session_7188,mobile,product,direct,Ankara
user_380,False,True,True,2025-04-08 11:08:29,checkout_start,session_2370,mobile,login,organic,Adana
user_340,True,True,True,2025-04-08 11:33:37,payment,session_6466,mobile,product,email,Istanbul
user_350,False,False,True,2025-04-08 12:04:39,checkout_start,session_8522,desktop,confirmation,paid,Bursa
user_338,True,False,True,2025-04-08 12:15:53,page_view,session_7602,mobile,login,referral,Konya
user_301,False,True,True,2025-04-08 12:16:44,register,session_2685,desktop,home,referral,Izmir
user_175,False,False,True,2025-04-08 12:36:20,register,session_2056,desktop,cart,referral,Izmir
user_91,True,True,False,2025-04-08 12:46:10,checkout_start,session_7434,mobile,confirmation,organic,Istanbul
user_478,False,True,True,2025-04-08 13:38:10,add_to_cart,session_1305,desktop,product,referral,Konya
user_61,True,True,True,2025-04-08 13:42:49,login,session_1661,tablet,cart,paid,Gaziantep
user_144,False,True,True,2025-04-08 13:43:34,search,session_7216,desktop,product,organic,Konya
user_101,False,True,True,2025-04-08 14:06:16,payment,session_4452,tablet,home,social,Antalya
user_32,False,False,False,2025-04-08 14:06:53,add_to_cart,session_1794,desktop,checkout,paid,Gaziantep
user_196,True,True,True,2025-04-08 14:14:12,add_to_cart,session_6185,desktop,home,organic,Adana
user_161,True,True,False,2025-04-08 14:45:57,checkout_start,session_6913,mobile,register,organic,Istanbul
user_459,True,True,False,2025-04-08 14:51:33,register,session_3404,mobile,confirmation,organic,Bursa
user_449,True,True,False,2025-04-08 14:57:01,register,session_3670,tablet,payment,organic,Istanbul
user_494,False,False,False,2025-04-08 15:22:57,register,session_3525,mobile,login,referral,Konya
user_224,True,False,False,2025-04-08 15:49:52,checkout_start,session_6551,mobile,cart,social,Izmir
user_371,False,False,True,2025-04-08 16:27:35,page_view,session_6080,tablet,login,email,Izmir
user_66,False,False,False,2025-04-08 16:36:23,add_to_cart,session_5599,desktop,checkout,organic,Bursa
user_185,False,True,True,2025-04-08 16:38:56,checkout_start,session_1020,tablet,login,direct,Antalya
user_46,False,False,True,2025-04-08 16:53:07,payment,session_9563,mobile,checkout,organic,Bursa
user_144,False,True,True,2025-04-08 17:00:48,register,session_7280,mobile,register,social,Konya
user_286,True,True,False,2025-04-08 17:31:13,checkout_start,session_4816,desktop,register,paid,Izmir
user_43,True,True,False,2025-04-08 18:03:06,search,session_5183,mobile,product,direct,Bursa
user_480,True,True,True,2025-04-08 18:05:34,login,session_4696,tablet,register,social,Gaziantep
user_442,False,False,False,2025-04-08 18:11:10,payment,session_5503,mobile,cart,direct,Izmir
user_7,False,True,True,2025-04-08 18:27:33,page_view,session_8059,mobile,confirmation,direct,Adana
user_30,False,False,True,2025-04-08 18:44:38,payment,session_5195,desktop,home,organic,Izmir
user_212,True,False,False,2025-04-08 19:46:50,payment,session_6177,desktop,home,direct,Istanbul
user_266,False,True,False,2025-04-08 20:09:54,add_to_cart,session_8150,mobile,login,direct,Gaziantep
user_357,False,False,False,2025-04-08 20:15:06,page_view,session_2427,desktop,product,organic,Adana
user_354,False,False,True,2025-04-08 20:43:48,page_view,session_1871,desktop,login,direct,Bursa
user_283,True,True,True,2025-04-08 20:45:32,add_to_cart,session_3618,desktop,home,social,Ankara
user_479,True,True,True,2025-04-08 21:19:26,page_view,session_8222,tablet,home,organic,Bursa
user_440,False,True,True,2025-04-08 21:26:15,add_to_cart,session_4841,tablet,cart,social,Bursa
user_312,False,True,False,2025-04-08 21:27:50,login,session_5721,desktop,home,direct,Konya
user_384,False,False,True,2025-04-08 21:27:54,payment,session_3655,desktop,product,direct,Bursa
user_471,True,True,False,2025-04-08 21:32:28,register,session_7082,tablet,confirmation,paid,Istanbul
user_24,True,True,False,2025-04-08 21:36:04,search,session_9448,desktop,product,direct,Bursa
user_296,False,True,True,2025-04-08 21:43:27,register,session_7454,mobile,home,referral,Bursa
user_102,False,True,False,2025-04-08 22:12:00,add_to_cart,session_9398,tablet,cart,social,Konya
user_431,True,False,False,2025-04-08 22:15:50,search,session_7790,tablet,checkout,organic,Antalya
user_27,False,False,True,2025-04-08 22:17:59,login,session_6441,desktop,cart,social,Konya
user_4,True,True,True,2025-04-08 22:32:22,search,session_3129,tablet,home,paid,Konya
user_209,True,True,True,2025-04-08 22:36:09,page_view,session_7202,desktop,cart,paid,Antalya
user_431,True,False,False,2025-04-08 22:41:35,search,session_9205,desktop,confirmation,paid,Antalya
user_385,False,True,False,2025-04-08 22:45:03,page_view,session_7944,mobile,checkout,referral,Izmir
user_32,False,False,False,2025-04-08 22:54:23,payment,session_1286,mobile,checkout,referral,Gaziantep
user_375,True,True,True,2025-04-08 22:58:13,login,session_8706,desktop,home,paid,Gaziantep
user_284,True,True,True,2025-04-08 23:30:48,add_to_cart,session_8042,mobile,home,referral,Ankara
user_499,False,False,True,2025-04-08 23:54:34,search,session_2892,mobile,payment,social,Konya
user_102,False,True,False,2025-04-09 00:09:33,add_to_cart,session_1048,mobile,register,referral,Antalya
user_282,False,True,True,2025-04-09 01:10:49,checkout_start,session_3821,mobile,confirmation,referral,Gaziantep
user_390,True,True,False,2025-04-09 01:47:35,register,session_1018,tablet,register,social,Konya
user_252,False,True,False,2025-04-09 02:44:05,checkout_start,session_9266,desktop,cart,email,Bursa
user_226,False,False,True,2025-04-09 03:05:00,search,session_2951,mobile,register,email,Istanbul
user_318,True,True,True,2025-04-09 03:13:05,page_view,session_9836,mobile,cart,email,Adana
user_444,False,True,True,2025-04-09 03:19:17,checkout_start,session_2451,mobile,confirmation,social,Gaziantep
user_302,True,False,False,2025-04-09 03:30:34,checkout_start,session_9184,desktop,login,email,Ankara
user_320,False,False,False,2025-04-09 03:35:51,page_view,session_1417,desktop,checkout,email,Bursa
user_116,True,True,True,2025-04-09 03:55:30,login,session_3563,desktop,confirmation,direct,Adana
user_29,True,True,True,2025-04-09 04:25:08,checkout_start,session_6066,mobile,product,email,Izmir
user_100,False,True,False,2025-04-09 04:35:36,checkout_start,session_1861,tablet,product,direct,Izmir
user_146,True,True,True,2025-04-09 04:40:09,register,session_3798,desktop,home,referral,Adana
user_412,True,False,True,2025-04-09 04:58:43,add_to_cart,session_1654,mobile,cart,email,Antalya
user_111,True,True,True,2025-04-09 05:04:01,page_view,session_1148,mobile,confirmation,social,Izmir
user_346,True,False,False,2025-04-09 05:05:08,login,session_5577,desktop,payment,social,Gaziantep
user_4,True,True,True,2025-04-09 05:16:42,payment,session_9682,desktop,home,direct,Izmir
user_52,True,True,False,2025-04-09 05:26:47,checkout_start,session_5641,desktop,confirmation,direct,Gaziantep
user_312,False,True,False,2025-04-09 05:36:02,add_to_cart,session_2737,desktop,payment,paid,Adana
user_318,True,True,True,2025-04-09 06:17:33,checkout_start,session_8685,desktop,payment,organic,Istanbul
user_212,True,False,False,2025-04-09 06:18:42,login,session_5268,tablet,cart,organic,Ankara
user_478,False,True,True,2025-04-09 07:10:41,checkout_start,session_7073,tablet,product,direct,Ankara
user_498,True,False,False,2025-04-09 07:10:49,login,session_6389,desktop,checkout,email,Bursa
user_2,False,False,True,2025-04-09 07:11:19,checkout_start,session_7907,mobile,payment,direct,Izmir
user_258,False,True,False,2025-04-09 07:13:50,add_to_cart,session_8298,mobile,product,organic,Bursa
user_449,True,True,False,2025-04-09 07:29:35,add_to_cart,session_6212,tablet,register,organic,Bursa
user_341,False,True,False,2025-04-09 07:29:42,add_to_cart,session_2943,desktop,product,referral,Konya
user_210,True,True,True,2025-04-09 07:41:09,register,session_7480,desktop,register,referral,Izmir
user_223,True,True,False,2025-04-09 08:28:43,page_view,session_8658,desktop,home,referral,Ankara
user_400,True,True,False,2025-04-09 08:45:38,payment,session_9202,mobile,confirmation,social,Antalya
user_16,False,True,True,2025-04-09 08:47:50,add_to_cart,session_1245,tablet,checkout,email,Ankara
user_155,False,True,False,2025-04-09 09:11:48,add_to_cart,session_4335,tablet,home,paid,Konya
user_301,False,True,True,2025-04-09 09:18:39,register,session_4638,mobile,cart,email,Istanbul
user_293,False,True,True,2025-04-09 09:19:17,search,session_4755,tablet,checkout,organic,Bursa
user_388,True,True,False,2025-04-09 09:36:20,checkout_start,session_3262,mobile,product,paid,Bursa
user_24,True,True,False,2025-04-09 09:50:31,page_view,session_7156,tablet,confirmation,organic,Konya
user_210,True,True,True,2025-04-09 10:05:35,register,session_3243,mobile,checkout,paid,Adana
user_431,True,False,False,2025-04-09 10:14:00,page_view,session_1789,tablet,product,social,Ankara
user_99,True,True,True,2025-04-09 10:22:52,login,session_6593,mobile,cart,paid,Adana
user_31,False,False,False,2025-04-09 10:31:38,login,session_5057,desktop,confirmation,social,Istanbul
user_446,True,True,False,2025-04-09 10:36:33,login,session_5907,tablet,checkout,social,Ankara
user_105,False,False,True,2025-04-09 10:39:55,checkout_start,session_1727,mobile,login,paid,Bursa
user_498,True,False,False,2025-04-09 10:46:08,checkout_start,session_6389,desktop,login,email,Antalya
user_442,False,False,False,2025-04-09 10:53:30,add_to_cart,session_2150,tablet,confirmation,email,Gaziantep
user_61,True,True,True,2025-04-09 10:56:59,add_to_cart,session_2694,desktop,login,referral,Konya
user_176,True,False,False,2025-04-09 11:31:02,login,session_2135,tablet,cart,paid,Ankara
user_147,False,True,True,2025-04-09 11:38:34,page_view,session_9319,desktop,product,organic,Ankara
user_385,False,True,False,2025-04-09 11:42:43,page_view,session_6767,desktop,confirmation,social,Adana
user_300,True,False,False,2025-04-09 11:46:38,add_to_cart,session_3976,tablet,cart,social,Antalya
user_132,False,True,True,2025-04-09 11:47:20,checkout_start,session_6129,tablet,payment,organic,Konya
user_227,False,False,False,2025-04-09 11:48:45,add_to_cart,session_8407,tablet,product,social,Antalya
user_161,True,True,False,2025-04-09 12:14:49,payment,session_1639,desktop,cart,email,Istanbul
user_282,False,True,True,2025-04-09 12:58:36,payment,session_1069,desktop,payment,organic,Izmir
user_7,False,True,True,2025-04-09 13:18:31,add_to_cart,session_9901,mobile,home,referral,Izmir
user_388,True,True,False,2025-04-09 13:36:19,login,session_7311,tablet,checkout,organic,Konya
user_152,False,False,False,2025-04-09 13:37:39,search,session_3202,tablet,home,referral,Bursa
user_418,True,False,True,2025-04-09 14:18:54,page_view,session_9701,tablet,login,paid,Istanbul
user_173,True,True,True,2025-04-09 14:23:32,search,session_1461,tablet,register,organic,Antalya
user_328,True,False,False,2025-04-09 14:35:33,payment,session_3331,desktop,product,organic,Konya
user_6,False,False,False,2025-04-09 14:37:15,login,session_1141,tablet,checkout,email,Konya
user_239,True,False,False,2025-04-09 14:50:46,add_to_cart,session_4504,tablet,home,paid,Gaziantep
